release_date,title,prod_budget,domestic_gross,worldwide_gross,start_year,runtime_mins,genre,average_rating,num_votes
2016-06-24,Swiss Army Man,3000000,4210454,5837111,2016,97.0,"Adventure,Comedy,Drama",7.0,91736
2013-05-17,Frances Ha,3000000,4067398,11262769,2012,86.0,"Comedy,Drama,Romance",7.4,60026
2010-04-30,Please Give,3000000,4033574,4570178,2010,87.0,"Comedy,Drama",6.6,10652
2016-04-22,Compadres,3000000,3127773,7445044,2016,101.0,"Action,Comedy,Crime",4.7,876
2010-04-09,Letters to God,3000000,2848587,3237452,2010,110.0,"Drama,Family",6.3,4443
1998-10-16,Happiness,3000000,2746453,5746453,2013,80.0,"Documentary,Drama,Family",7.1,270
2014-09-19,Tusk,3000000,1821983,1887554,2014,102.0,"Comedy,Drama,Horror",5.3,40827
2017-05-12,The Wall,3000000,1803064,4495262,2010,78.0,Documentary,9.2,8
2012-04-06,Damsels in Distress,3000000,1007535,1324299,2011,99.0,"Comedy,Drama,Romance",5.7,8794
2005-03-25,Oldboy,3000000,707391,6239723,2013,104.0,"Action,Drama,Mystery",5.8,63231
2011-05-06,Hobo with a Shotgun,3000000,703372,834953,2011,86.0,"Action,Comedy,Horror",6.1,41633
2015-05-08,The D Train,3000000,669688,772366,2015,101.0,"Comedy,Drama",5.0,10066
2012-09-07,Bachelorette,3000000,446770,12577401,2012,87.0,"Comedy,Romance",5.3,43131
2011-09-09,Creature,3000000,331000,331000,2011,93.0,Horror,3.7,2723
2016-12-09,The Bounce Back,3000000,321910,421404,2016,104.0,"Comedy,Romance",5.0,492
2012-03-02,Tim and Eric's Billion Dollar Movie,3000000,201436,223652,2012,93.0,Comedy,5.4,9004
2014-08-15,Fort McCoy,3000000,78948,78948,2011,100.0,"Drama,History,War",5.9,319
2015-09-04,Before We Go,3000000,37151,483938,2014,84.0,"Documentary,Drama,News",7.0,22
2012-01-13,The Divide,3000000,18000,156362,2011,112.0,"Drama,Horror,Sci-Fi",5.8,33603
2010-10-01,Freakonomics,2900000,101270,172867,2010,93.0,Documentary,6.4,6466
2011-08-19,Griff the Invisible,2900000,20778,25935,2010,90.0,"Comedy,Drama,Romance",6.1,4478
2018-10-26,Indivisible,2700000,3511417,3588305,2017,78.0,Documentary,7.2,10
2014-05-02,Ida,2600000,3827060,15298355,2013,82.0,Drama,7.4,46819
2013-01-11,A Haunted House,2500000,40041683,59922558,2013,86.0,"Comedy,Fantasy",5.1,40308
2013-07-03,Kevin Hart: Let Me Explain,2500000,32244051,32327255,2013,75.0,"Comedy,Documentary",6.8,7880
2013-08-02,The Spectacular Now,2500000,6852971,6916951,2013,95.0,"Comedy,Drama,Romance",7.1,133887
1995-01-27,Before Sunrise,2500000,5274005,5690220,2014,70.0,Drama,6.6,16
2016-06-24,Hunt for the Wilderpeople,2500000,5205471,23845533,2016,101.0,"Adventure,Comedy,Drama",7.9,87532
2012-08-17,Robot & Frank,2500000,3317468,4934356,2012,89.0,"Comedy,Crime,Drama",7.1,59229
2013-03-01,The Lost Medallion: The Adventures of Billy Stone,2500000,549632,549632,2013,97.0,"Adventure,Family,Fantasy",4.9,1502
2011-04-01,Super,2500000,327716,593933,2010,96.0,"Action,Comedy,Drama",6.8,70604
2010-06-18,8: The Mormon Proposition,2500000,100280,100280,2010,80.0,Documentary,7.0,1190
2013-08-16,Underdogs,2500000,35017,1392649,2013,102.0,"Drama,Family,Sport",5.8,882
2015-03-20,Do You Believe?,2300000,12985600,14304931,2015,120.0,Drama,6.1,6462
2014-09-05,Frontera,2300000,59696,59696,2014,103.0,"Drama,Thriller,Western",6.6,6861
2011-08-26,Redemption Road,2300000,29384,29384,2010,95.0,Drama,5.8,479
1940-11-13,Fantasia,2280000,83320000,83320000,2014,86.0,Drama,5.5,44
2001-07-13,Bully,2100000,881824,1381824,2011,98.0,Documentary,7.4,9597
2016-10-16,Mi America,2100000,3330,3330,2015,90.0,"Crime,Drama",6.5,54
2011-09-30,Courageous,2000000,34522221,35185884,2011,129.0,Drama,7.0,17586
1973-12-17,Sleeper,2000000,18344729,18344729,2012,86.0,"Action,Horror",3.8,118
2015-03-13,It Follows,2000000,14674077,23250755,2014,100.0,"Horror,Mystery",6.9,182839
2018-07-13,Eighth Grade,2000000,13539710,14341016,2018,93.0,"Comedy,Drama",7.5,43256
2012-03-09,Silent House,2000000,12739737,16610760,2011,86.0,"Drama,Horror,Mystery",5.3,20831
2016-04-08,Hardcore Henry,2000000,9252038,17187434,2015,96.0,"Action,Adventure,Sci-Fi",6.7,78226
2010-06-11,Winter's Bone,2000000,6531503,16131551,2010,100.0,"Drama,Mystery",7.2,127751
2014-10-10,Meet the Mormons,2000000,6047363,6049171,2014,78.0,Documentary,6.9,1897
2017-10-06,The Florida Project,2000000,5904366,11295324,2017,111.0,Drama,7.6,72193
2017-08-25,All Saints,2000000,5802208,5941994,2017,108.0,Drama,6.0,1220
2010-10-08,Inside Job,2000000,4311834,7799257,2010,109.0,"Crime,Documentary",8.3,65304
2015-08-28,We Are Your Friends,2000000,3591417,10153415,2015,96.0,"Drama,Music,Romance",6.2,32327
2015-09-18,Captive,2000000,2583301,2791973,2012,120.0,"Drama,Thriller",6.0,674
2018-06-08,Hearts Beat Loud,2000000,2386254,2420962,2018,97.0,"Comedy,Drama,Music",6.9,6543
2017-01-20,The Resurrection of Gavin Stone,2000000,2303792,2303792,2016,91.0,"Comedy,Drama,Family",6.2,1562
1993-01-29,Nemesis,2000000,2001124,2001124,2010,83.0,Drama,6.6,67
2015-08-07,The Diary of a Teenage Girl,2000000,1477002,2279959,2015,102.0,"Comedy,Drama,Romance",6.9,27003
2014-04-25,Locke,2000000,1370646,2088390,2013,85.0,Drama,7.1,120703
2011-04-08,Meek's Cutoff,2000000,977772,1869928,2010,104.0,"Drama,Western",6.6,10439
2014-11-28,The Babadook,2000000,950792,7482387,2014,94.0,"Drama,Horror",6.8,171411
2010-09-24,The Virginity Hit,2000000,636706,636706,2010,86.0,Comedy,4.6,3696
1996-07-26,Stonewall,2000000,304602,304602,2015,129.0,"Drama,History",5.1,3011
2015-02-13,The Last Five Years,2000000,147299,205298,2014,94.0,"Comedy,Drama,Musical",5.9,8735
2015-04-07,Lost River,2000000,45431,2009644,2014,95.0,"Drama,Fantasy,Mystery",5.8,15667
2015-10-09,Knock Knock,2000000,36336,6328516,2015,99.0,"Drama,Thriller",4.9,68328
2012-10-19,The First Time,2000000,17061,17061,2012,95.0,"Comedy,Drama,Romance",6.9,62589
2010-08-27,Circle,2000000,10024,10024,2010,88.0,"Horror,Thriller",3.4,610
2013-09-13,Plush,2000000,3080,28864,2013,99.0,"Drama,Music,Thriller",5.4,3462
2012-10-26,The Ghastly Love of Johnny X,2000000,2436,2436,2012,106.0,"Comedy,Fantasy,Musical",5.7,386
2010-09-24,Buried,1987650,1044143,21270290,2010,95.0,"Drama,Mystery,Thriller",7.0,139426
2015-04-24,Brotherly Love,1900000,478595,478595,2015,89.0,Drama,6.7,1587
2011-06-03,Submarine,1900000,467602,4581937,2010,97.0,"Comedy,Drama,Romance",7.3,79810
2010-04-09,The Square,1900000,406216,740932,2017,151.0,"Comedy,Drama",7.2,44239
2013-02-08,ABCD (Any Body Can Dance),1900000,222098,10137234,2013,160.0,"Drama,Music",6.4,5695
2010-08-27,The Last Exorcism,1800000,41034350,70165900,2010,87.0,"Drama,Horror,Thriller",5.6,45815
2012-06-27,Beasts of the Southern Wild,1800000,12795746,23265132,2012,93.0,"Adventure,Drama,Fantasy",7.3,77440
2011-08-23,Higher Ground,1800000,841056,842693,2011,109.0,Drama,6.3,2869
2010-10-08,I Spit on Your Grave,1750000,93051,1278471,2010,108.0,"Horror,Thriller",6.3,68592
2013-10-04,Grace Unplugged,1700000,2507159,2507159,2013,102.0,"Drama,Music",6.2,3006
2015-12-18,Saul fia,1700000,1777043,9696537,2015,107.0,"Drama,War",7.5,39232
2005-06-24,Yes,1700000,396035,661221,2016,80.0,"Adventure,Biography,Documentary",8.7,9
2010-10-15,N-Secure,1600000,2595644,2595644,2010,105.0,"Crime,Drama,Thriller",3.6,587
1989-12-31,Out of the Dark,1600000,419428,419428,2014,92.0,"Horror,Thriller",4.8,3691
2014-09-26,Two Night Stand,1600000,15600,868081,2014,86.0,"Comedy,Romance",6.4,60510
2011-04-01,Insidious,1500000,54009150,99870886,2010,103.0,"Horror,Mystery,Thriller",6.9,254197
2016-10-21,Moonlight,1500000,27854931,65245512,2016,111.0,Drama,7.4,227964
2003-09-12,Cabin Fever,1500000,21158188,30351664,2016,99.0,Horror,3.7,7873
2018-03-23,Unsane,1500000,7690044,14244931,2018,98.0,"Drama,Horror,Mystery",6.4,32049
2013-07-26,The To Do List,1500000,3491669,4128828,2013,104.0,"Comedy,Romance",5.8,34524
2013-02-01,The Gatekeepers,1500000,2408553,2592308,2012,101.0,"Documentary,History,War",7.6,5214
2013-04-19,The Lords of Salem,1500000,1165881,1541131,2012,101.0,"Horror,Thriller",5.1,25089
2016-10-21,31,1500000,779820,922727,2016,102.0,"Horror,Thriller",5.1,15055
2016-04-22,Unsullied,1500000,510957,510957,2014,93.0,"Action,Horror,Thriller",4.3,278
2011-08-19,Amigo,1500000,184705,184705,2010,124.0,"Drama,War",5.9,514
2015-03-06,Road Hard,1500000,113169,113169,2015,98.0,Comedy,6.1,1681
2018-11-30,Werk ohne Autor,1400000,1303747,4331152,2018,189.0,"Drama,History,Romance",7.7,4758
2015-11-20,Mustang,1400000,845464,5552584,2015,97.0,Drama,7.6,30899
2014-10-03,La chambre bleue,1400000,260441,1945420,2014,76.0,"Crime,Romance,Thriller",6.3,2855
2015-01-30,Above and Beyond,1300000,288751,288751,2014,90.0,"Adventure,Documentary,History",7.7,506
2006-04-07,Simon,1300000,4055,1738663,2016,85.0,Thriller,4.8,47
2014-10-17,Dear White People,1250000,4404154,5403771,2014,108.0,"Comedy,Drama,Romance",6.1,23321
2013-04-19,Filly Brown,1250000,2850357,2940411,2012,80.0,"Drama,Music",5.7,1003
2013-04-19,Home Run,1200000,2859955,2859955,2010,82.0,"Drama,Family,Sport",4.2,66
2012-04-13,Blue Like Jazz,1200000,595018,595018,2012,108.0,"Comedy,Drama",5.9,2810
2015-08-28,Que Horas Ela Volta?,1200000,376976,3249041,2015,112.0,"Comedy,Drama",7.8,10833
1982-11-19,Q,1200000,255000,255000,2011,103.0,Drama,5.6,5322
2012-06-01,"Pink Ribbons, Inc.",1200000,26608,26608,2011,97.0,Documentary,7.3,654
2018-02-06,Blood Feast,1200000,8708,8708,2016,90.0,Horror,4.9,653
2015-09-18,La navaja de Don Juan,1200000,4254,4254,2013,99.0,"Comedy,Drama",7.0,32
2012-03-23,Serbuan maut,1100000,4105123,9297407,2011,101.0,"Action,Thriller",7.6,175968
2012-05-18,Beyond the Black Rainbow,1100000,56491,56491,2010,110.0,"Horror,Sci-Fi,Thriller",6.0,10765
2014-11-21,The Sleepwalker,1100000,2636,2636,2014,91.0,Drama,4.9,632
1976-11-21,Rocky,1000000,117235147,225000000,2013,136.0,"Action,Comedy,Drama",6.1,46
2012-01-06,The Devil Inside,1000000,53262945,101759490,2012,83.0,Horror,4.2,33522
2015-04-17,Unfriended,1000000,32789645,64364198,2014,83.0,"Horror,Mystery,Thriller",5.6,62043
2013-08-23,You're Next,1000000,18494006,26887177,2011,95.0,"Action,Comedy,Horror",6.6,79451
2012-05-25,Chernobyl Diaries,1000000,18119640,42411721,2012,86.0,"Horror,Mystery,Thriller",5.0,60304
1981-04-10,The Howling,1000000,17985000,17985000,2017,83.0,Horror,2.6,126
2010-12-29,Blue Valentine,1000000,9737892,16566240,2010,112.0,"Drama,Romance",7.4,170089
2018-07-20,Unfriended: Dark Web,1000000,8866745,16434588,2018,92.0,"Crime,Horror,Mystery",5.9,13822
2015-09-25,The Green Inferno,1000000,7192291,12931420,2013,100.0,"Adventure,Horror",5.3,33239
2017-02-03,I Am Not Your Negro,1000000,7123919,9617402,2016,93.0,Documentary,7.8,13948
2012-10-19,The Sessions,1000000,6002451,11495204,2012,95.0,"Biography,Comedy,Drama",7.2,39731
2012-03-23,October Baby,1000000,5355847,5391992,2011,107.0,Drama,6.8,6903
2014-09-12,The Skeleton Twins,1000000,5284309,5797192,2014,93.0,"Comedy,Drama,Romance",6.8,36793
2014-06-06,Obvious Child,1000000,3122616,3324070,2014,84.0,"Comedy,Drama,Romance",6.8,21536
2011-10-21,Martha Marcy May Marlene,1000000,2981038,5438911,2011,102.0,"Drama,Mystery,Thriller",6.9,45873
2001-12-07,No Man's Land,1000000,1067481,2684207,2017,81.0,Documentary,7.7,63
1998-10-09,Slam,1000000,1009819,1087521,2018,115.0,Drama,7.3,16
2017-10-06,Visages villages,1000000,952432,4015686,2017,94.0,Documentary,7.9,8261
2017-08-18,Patti Cake$,1000000,800148,1471090,2017,109.0,"Drama,Music",6.7,8581
2000-12-01,Panic,1000000,779137,1425707,2014,85.0,"Drama,Mystery,Thriller",6.1,55
2014-05-09,Palo Alto,1000000,767732,1156309,2013,100.0,Drama,6.2,25402
2011-07-29,The Future,1000000,568662,1239174,2011,91.0,"Drama,Fantasy,Romance",6.2,7648
2014-10-24,23 Blast,1000000,549185,549185,2014,98.0,"Drama,Family,Sport",6.5,1567
2013-07-19,The Act of Killing,1000000,486919,1227316,2012,117.0,"Crime,Documentary",8.2,31115
2014-07-18,I Origins,1000000,336472,852399,2014,106.0,"Drama,Romance,Sci-Fi",7.4,104718
2014-11-28,Antarctica: A Year on Ice,1000000,288757,288757,2013,91.0,"Adventure,Biography,Documentary",7.6,3004
2016-04-08,The Invitation,1000000,231738,354836,2015,100.0,"Drama,Horror,Mystery",6.7,70213
2012-06-01,Hardflip,1000000,96734,96734,2012,112.0,"Action,Drama",5.6,673
2016-03-11,Creative Control,1000000,63014,63014,2015,97.0,"Drama,Sci-Fi",5.4,1951
2011-07-01,The Perfect Host,1000000,48764,51587,2010,93.0,"Comedy,Crime,Thriller",6.8,23378
2015-02-13,Hits,1000000,15156,15156,2014,96.0,"Comedy,Drama",5.8,1706
2014-10-17,Camp X-Ray,1000000,9837,101053,2014,117.0,"Drama,War",6.9,36700
2015-04-10,The Sisterhood of Night,1000000,6870,6870,2014,104.0,"Drama,Mystery,Thriller",6.2,1888
2012-04-13,L!fe Happens,930000,30905,30905,2011,100.0,Comedy,5.6,7229
2017-05-12,Lowriders,916000,6179955,6188421,2016,98.0,"Adventure,Crime,Drama",5.7,1954
2013-07-12,Fruitvale Station,900000,16098998,17549645,2013,85.0,"Biography,Drama,Romance",7.5,68187
2016-04-01,Meet the Blacks,900000,9097072,9097072,2016,94.0,"Comedy,Horror",5.9,34669
2011-08-26,Circumstance,900000,454121,958978,2011,107.0,Drama,5.9,7055
2012-04-27,The Giant Mechanical Man,900000,7396,7396,2012,95.0,"Comedy,Drama,Romance",6.7,8921
2013-04-05,The Brass Teapot,900000,6997,413733,2012,101.0,"Comedy,Fantasy,Thriller",6.4,13746
1942-08-13,Bambi,858000,102797000,268000000,2013,58.0,"Biography,Documentary",7.0,101
2008-03-21,The Hammer,850000,442638,442638,2015,75.0,"Action,Adventure,Documentary",6.5,13
2015-08-28,Windsor Drive,850000,3256,3256,2015,90.0,"Mystery,Thriller",3.2,193
2011-12-30,Jodaeiye Nader az Simin,800000,7098492,24426169,2011,123.0,"Drama,Thriller",8.3,197684
